UltimateParentAccountID,Revenue,CountWPVisits,CountFormFills,CountLinkClicks,CountEmailOpens,CountWPVisits_A,CountFormFills_A,CountLinkClicks_A,CountEmailOpens_A,CountPeopleWPVisits_A,CountPeopleFormFills_A,CountPeopleLinkClicks_A,CountPeopleEmailOpens_A,Contact_Score,Account_Score,PersonScore
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,42,0,26,1,1185,56,241,536,89,39,37,215,60,34,94
0015000000tGUJmAAO,1,18,0,11,1,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,0,1185,56,241,536,89,39,37,215,0,34,0
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,2,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,2,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,7,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,3,0,0,0,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,6,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,6,2,2,1,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,6,1,0,0,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,2,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,3,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,4,0,0,2,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,3,1,0,0,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,2,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,2,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,6,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,2,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,3,1,0,0,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,5,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,5,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,2,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,0,1185,56,241,536,89,39,37,215,0,34,0
0015000000tGUJmAAO,1,4,0,0,0,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,6,2,0,8,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,3,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,2,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,1,1,1,0,1185,56,241,536,89,39,37,215,20,34,54
0015000000tGUJmAAO,1,0,0,0,5,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,7,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,12,0,3,0,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,3,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,28,1,1,1,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,7,1,0,0,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,3,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,60,0,36,1,1185,56,241,536,89,39,37,215,60,34,94
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,6,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,2,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,0,1185,56,241,536,89,39,37,215,0,34,0
0015000000tGUJmAAO,1,0,0,0,0,1185,56,241,536,89,39,37,215,0,34,0
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,1,0,0,3,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,37,0,17,1,1185,56,241,536,89,39,37,215,50,34,84
0015000000tGUJmAAO,1,0,0,0,0,1185,56,241,536,89,39,37,215,0,34,0
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,16,0,1,2,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,0,1185,56,241,536,89,39,37,215,0,34,0
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,2,0,0,0,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,7,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,1,0,0,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,3,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,2,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,1,0,0,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,5,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,0,1185,56,241,536,89,39,37,215,0,34,0
0015000000tGUJmAAO,1,0,0,0,5,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,2,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,10,1185,56,241,536,89,39,37,215,50,34,84
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,11,0,0,0,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,9,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,4,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,4,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,9,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,3,1,0,0,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,4,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,2,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,3,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,1,0,1,0,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,0,1185,56,241,536,89,39,37,215,0,34,0
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,2,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,28,0,0,0,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,6,0,1,0,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,3,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,1,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,16,0,0,0,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,8,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,2,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,4,0,0,0,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,5,1,0,2,1185,56,241,536,89,39,37,215,20,34,54
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,3,1,0,1,1185,56,241,536,89,39,37,215,20,34,54
0015000000tGUJmAAO,1,5,0,0,0,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,10,0,0,0,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,2,0,0,0,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,11,0,0,0,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,15,1,3,0,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,5,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,3,0,0,0,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,12,0,0,0,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,12,0,0,0,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,0,1185,56,241,536,89,39,37,215,0,34,0
0015000000tGUJmAAO,1,4,0,0,0,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,6,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,2,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,2,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,0,1185,56,241,536,89,39,37,215,0,34,0
0015000000tGUJmAAO,1,6,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,3,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,8,0,0,0,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,5,0,2,0,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,0,1185,56,241,536,89,39,37,215,0,34,0
0015000000tGUJmAAO,1,0,0,0,2,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,5,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,67,1,13,0,1185,56,241,536,89,39,37,215,50,34,84
0015000000tGUJmAAO,1,32,5,7,3,1185,56,241,536,89,39,37,215,50,34,84
0015000000tGUJmAAO,1,0,0,0,0,1185,56,241,536,89,39,37,215,0,34,0
0015000000tGUJmAAO,1,7,0,0,0,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,3,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,2,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,8,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,7,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,12,0,0,0,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,7,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,5,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,5,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,3,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,32,0,0,0,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,12,0,0,0,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,33,0,0,0,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,2,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,15,0,0,0,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,9,0,0,1,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,0,1185,56,241,536,89,39,37,215,0,34,0
0015000000tGUJmAAO,1,0,0,0,7,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,3,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,0,1185,56,241,536,89,39,37,215,0,34,0
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,0,1185,56,241,536,89,39,37,215,0,34,0
0015000000tGUJmAAO,1,0,0,0,2,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,4,1,0,6,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,17,2,7,8,1185,56,241,536,89,39,37,215,40,34,74
0015000000tGUJmAAO,1,20,2,4,12,1185,56,241,536,89,39,37,215,50,34,84
0015000000tGUJmAAO,1,0,0,0,0,1185,56,241,536,89,39,37,215,0,34,0
0015000000tGUJmAAO,1,26,2,4,0,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,16,0,0,0,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,4,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,0,0,3,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,0,1,0,2,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,1,0,0,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,3,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,3,1,0,2,1185,56,241,536,89,39,37,215,20,34,54
0015000000tGUJmAAO,1,4,1,1,7,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,35,1,0,0,1185,56,241,536,89,39,37,215,50,34,84
0015000000tGUJmAAO,1,2,1,1,0,1185,56,241,536,89,39,37,215,20,34,54
0015000000tGUJmAAO,1,7,2,1,1,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,24,5,6,3,1185,56,241,536,89,39,37,215,50,34,84
0015000000tGUJmAAO,1,6,1,0,1,1185,56,241,536,89,39,37,215,20,34,54
0015000000tGUJmAAO,1,12,2,3,0,1185,56,241,536,89,39,37,215,30,34,64
0015000000tGUJmAAO,1,2,1,0,0,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,1,1185,56,241,536,89,39,37,215,10,34,44
0015000000tGUJmAAO,1,0,0,0,0,1185,56,241,536,89,39,37,215,0,34,0
0015000000tGUUuAAO,1,2,0,0,2,93,15,25,33,10,8,9,14,10,24,34
0015000000tGUUuAAO,1,0,0,0,7,93,15,25,33,10,8,9,14,30,24,54
0015000000tGUUuAAO,1,5,1,1,2,93,15,25,33,10,8,9,14,20,24,44
0015000000tGUUuAAO,1,0,0,0,1,93,15,25,33,10,8,9,14,10,24,34
0015000000tGUUuAAO,1,0,0,0,1,93,15,25,33,10,8,9,14,10,24,34
0015000000tGUUuAAO,1,0,0,0,2,93,15,25,33,10,8,9,14,10,24,34
0015000000tGUUuAAO,1,0,0,0,0,93,15,25,33,10,8,9,14,0,24,0
0015000000tGUUuAAO,1,0,0,0,0,93,15,25,33,10,8,9,14,0,24,0
0015000000tGUUuAAO,1,18,4,8,1,93,15,25,33,10,8,9,14,50,24,74
0015000000tGUUuAAO,1,0,0,0,1,93,15,25,33,10,8,9,14,10,24,34
0015000000tGUUuAAO,1,0,0,0,1,93,15,25,33,10,8,9,14,10,24,34
0015000000tGUUuAAO,1,0,0,0,2,93,15,25,33,10,8,9,14,10,24,34
0015000000tGUUuAAO,1,0,0,0,0,93,15,25,33,10,8,9,14,0,24,0
0015000000tGUUuAAO,1,0,0,0,0,93,15,25,33,10,8,9,14,0,24,0
0015000000tGUUuAAO,1,0,0,0,0,93,15,25,33,10,8,9,14,0,24,0
0015000000tGUUuAAO,1,0,0,0,0,93,15,25,33,10,8,9,14,0,24,0
0015000000tGUUuAAO,1,0,0,0,0,93,15,25,33,10,8,9,14,0,24,0
0015000000tGUUuAAO,1,0,0,0,0,93,15,25,33,10,8,9,14,0,24,0
0015000000tGUUuAAO,1,0,0,0,0,93,15,25,33,10,8,9,14,0,24,0
0015000000tGUUuAAO,1,0,0,0,0,93,15,25,33,10,8,9,14,0,24,0
0015000000tGUUuAAO,1,0,0,0,0,93,15,25,33,10,8,9,14,0,24,0
0015000000tGUUuAAO,1,0,0,0,0,93,15,25,33,10,8,9,14,0,24,0
0015000000tGUUuAAO,1,0,0,0,1,93,15,25,33,10,8,9,14,10,24,34
0015000000tGUUuAAO,1,2,1,0,0,93,15,25,33,10,8,9,14,10,24,34
0015000000tGUUuAAO,1,5,0,1,0,93,15,25,33,10,8,9,14,10,24,34
0015000000tGUUuAAO,1,0,0,0,2,93,15,25,33,10,8,9,14,10,24,34
0015000000tGUUuAAO,1,0,0,0,0,93,15,25,33,10,8,9,14,0,24,0
0015000000tGUUuAAO,1,19,4,4,10,93,15,25,33,10,8,9,14,60,24,84
0015000000tGUUuAAO,1,26,1,7,0,93,15,25,33,10,8,9,14,30,24,54
0015000000tGUUuAAO,1,5,2,1,0,93,15,25,33,10,8,9,14,30,24,54
0015000000tGUUuAAO,1,6,1,2,0,93,15,25,33,10,8,9,14,20,24,44
0015000000tGUUuAAO,1,5,1,1,0,93,15,25,33,10,8,9,14,20,24,44
0015000000tGUUuAAO,1,0,0,0,0,93,15,25,33,10,8,9,14,0,24,0
0015000000tGUUuAAO,1,0,0,0,0,93,15,25,33,10,8,9,14,0,24,0
0015000000tonRCAAY,0,0,0,0,3,3,2,1,18,1,2,2,6,30,15,45
0015000000tonRCAAY,0,0,0,0,0,3,2,1,18,1,2,2,6,0,15,0
0015000000tonRCAAY,0,0,0,0,6,3,2,1,18,1,2,2,6,30,15,45
0015000000tonRCAAY,0,0,0,0,0,3,2,1,18,1,2,2,6,0,15,0
0015000000tonRCAAY,0,0,0,0,5,3,2,1,18,1,2,2,6,30,15,45
0015000000tonRCAAY,0,0,0,0,0,3,2,1,18,1,2,2,6,0,15,0
0015000000tonRCAAY,0,3,1,1,3,3,2,1,18,1,2,2,6,30,15,45
0015000000tonRCAAY,0,0,0,0,1,3,2,1,18,1,2,2,6,10,15,25
0015000000tonRCAAY,0,0,1,0,0,3,2,1,18,1,2,2,6,10,15,25
0015000000tonRCAAY,0,0,0,0,0,3,2,1,18,1,2,2,6,0,15,0
0015000000tooN6AAI,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,0
0015000000tooN6AAI,0,0,1,0,0,0,1,0,0,0,1,1,1,10,2,12
0015000000toqHtAAI,0,0,0,0,1,120,4,19,82,6,2,5,40,10,27,37
0015000000toqHtAAI,0,0,0,0,4,120,4,19,82,6,2,5,40,30,27,57
0015000000toqHtAAI,0,0,0,0,0,120,4,19,82,6,2,5,40,0,27,0
0015000000toqHtAAI,0,0,0,0,1,120,4,19,82,6,2,5,40,10,27,37
0015000000tQKbXAAW,0,0,0,0,1,2,1,0,26,2,1,1,8,10,13,23
0015000000tQKbXAAW,0,1,0,0,0,2,1,0,26,2,1,1,8,10,13,23
0015000000tQKbXAAW,0,0,0,0,1,2,1,0,26,2,1,1,8,10,13,23
0015000000tQKbXAAW,0,0,0,0,8,2,1,0,26,2,1,1,8,30,13,43
0015000000tQKbXAAW,0,0,0,0,10,2,1,0,26,2,1,1,8,50,13,63
0015000000tQKbXAAW,0,0,0,0,3,2,1,0,26,2,1,1,8,30,13,43
0015000000tQKbXAAW,0,0,1,0,0,2,1,0,26,2,1,1,8,10,13,23
0015000000tQKbXAAW,0,0,0,0,1,2,1,0,26,2,1,1,8,10,13,23
0015000000tQlNBAA0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0
0015000000tRcwRAAS,1,15,0,0,1,27,8,0,5,3,1,1,4,30,24,54
0015000000tRX9VAAW,0,0,0,0,2,0,3,0,5,0,3,1,4,10,15,25
0015000000tRX9VAAW,0,0,0,0,1,0,3,0,5,0,3,1,4,10,15,25
0015000000tRX9VAAW,0,0,0,0,2,0,3,0,5,0,3,1,4,10,15,25
0015000000tS1axAAC,0,0,0,0,1,319,2,115,18,3,2,3,13,10,27,37
0015000000tS1axAAC,0,2,0,0,1,319,2,115,18,3,2,3,13,10,27,37
0015000000tSeaPAAS,1,0,0,0,1,8,0,0,27,3,0,1,14,10,15,25
0015000000tSeaPAAS,1,0,0,0,2,8,0,0,27,3,0,1,14,10,15,25
0015000000tSeaPAAS,1,0,0,0,4,8,0,0,27,3,0,1,14,30,15,45
0015000000tSeaPAAS,1,0,0,0,2,8,0,0,27,3,0,1,14,10,15,25
0015000000tSeaPAAS,1,1,0,0,5,8,0,0,27,3,0,1,14,30,15,45
0015000000tSeaPAAS,1,3,0,0,0,8,0,0,27,3,0,1,14,10,15,25
0015000000tSeaPAAS,1,0,0,0,0,8,0,0,27,3,0,1,14,0,15,0
0015000000tskkVAAQ,0,41,1,10,0,41,1,10,0,1,1,2,1,50,14,64
0015000000U6i1qAAB,0,0,0,0,0,0,0,0,6,0,0,1,3,0,4,0
0015000000U6i1qAAB,0,0,0,0,1,0,0,0,6,0,0,1,3,10,4,14
0015000000U6i1qAAB,0,0,0,0,5,0,0,0,6,0,0,1,3,30,4,34
0015000000U6i1qAAB,0,0,0,0,0,0,0,0,6,0,0,1,3,0,4,0
0015000000U6i1qAAB,0,0,0,0,0,0,0,0,6,0,0,1,3,0,4,0
0015000000U6i1qAAB,0,0,0,0,0,0,0,0,6,0,0,1,3,0,4,0
0015000000U6i1qAAB,0,0,0,0,0,0,0,0,6,0,0,1,3,0,4,0
0015000000U6sfjAAB,0,0,0,0,1,8,1,1,5,1,1,2,5,10,8,18
0015000000U6sfjAAB,0,0,0,0,1,8,1,1,5,1,1,2,5,10,8,18
0015000000U6sfjAAB,0,0,0,0,0,8,1,1,5,1,1,2,5,0,8,0
0015000000U6sfjAAB,0,8,1,1,1,8,1,1,5,1,1,2,5,30,8,38
0015000000U6SRxAAN,0,5,0,0,1,55,3,7,11,5,2,3,4,10,19,29
0015000000U6SRxAAN,0,23,0,0,0,55,3,7,11,5,2,3,4,30,19,49
0015000000U6SRxAAN,0,3,0,0,0,55,3,7,11,5,2,3,4,10,19,29
0015000000U6SRxAAN,0,4,2,2,0,55,3,7,11,5,2,3,4,30,19,49
